poll_id,pollster_id,pollster,question_id,sample_size,pollscore,methodology,days_taken_from_election,end_date,start_date,state,answer,pct
88799,1528,AtlasIntel,213390,1674,-0.8,Online Ad,24,2024-10-17,2024-10-12,North Carolina,West,0.1
88799,1528,AtlasIntel,213391,1674,-0.8,Online Ad,24,2024-10-17,2024-10-12,North Carolina,Harris,50.5
88799,1528,AtlasIntel,213391,1674,-0.8,Online Ad,24,2024-10-17,2024-10-12,North Carolina,Trump,48.8
88800,1528,AtlasIntel,213392,2048,-0.8,Online Ad,24,2024-10-17,2024-10-12,Pennsylvania,Harris,46.5
88800,1528,AtlasIntel,213392,2048,-0.8,Online Ad,24,2024-10-17,2024-10-12,Pennsylvania,Trump,49.8
88800,1528,AtlasIntel,213392,2048,-0.8,Online Ad,24,2024-10-17,2024-10-12,Pennsylvania,Stein,1.9
88800,1528,AtlasIntel,213392,2048,-0.8,Online Ad,24,2024-10-17,2024-10-12,Pennsylvania,Oliver,0.5
88800,1528,AtlasIntel,213393,2048,-0.8,Online Ad,24,2024-10-17,2024-10-12,Pennsylvania,Harris,47.4
88800,1528,AtlasIntel,213393,2048,-0.8,Online Ad,24,2024-10-17,2024-10-12,Pennsylvania,Trump,49.9
88801,1528,AtlasIntel,213394,932,-0.8,Online Ad,24,2024-10-17,2024-10-12,Wisconsin,Harris,48.9
88801,1528,AtlasIntel,213394,932,-0.8,Online Ad,24,2024-10-17,2024-10-12,Wisconsin,Trump,48.2
88801,1528,AtlasIntel,213394,932,-0.8,Online Ad,24,2024-10-17,2024-10-12,Wisconsin,Oliver,0.8
88801,1528,AtlasIntel,213394,932,-0.8,Online Ad,24,2024-10-17,2024-10-12,Wisconsin,Kennedy,0.7
88801,1528,AtlasIntel,213394,932,-0.8,Online Ad,24,2024-10-17,2024-10-12,Wisconsin,Stein,0.2
88801,1528,AtlasIntel,213395,932,-0.8,Online Ad,24,2024-10-17,2024-10-12,Wisconsin,Harris,49
88801,1528,AtlasIntel,213395,932,-0.8,Online Ad,24,2024-10-17,2024-10-12,Wisconsin,Trump,48.4
88765,1102,Emerson,213123,1000,-1.1,IVR/Online Panel/Text-to-Web,22,2024-10-16,2024-10-14,National,Harris,49.5
88765,1102,Emerson,213123,1000,-1.1,IVR/Online Panel/Text-to-Web,22,2024-10-16,2024-10-14,National,Trump,49.2
88762,568,YouGov,213103,1435,-1.1,Online Panel,25,2024-10-16,2024-10-11,Arizona,Harris,48
88762,568,YouGov,213103,1435,-1.1,Online Panel,25,2024-10-16,2024-10-11,Arizona,Trump,51
88710,568,YouGov,212851,1457,-1.1,Online Panel,24,2024-10-15,2024-10-12,National,Harris,48
88710,568,YouGov,212851,1457,-1.1,Online Panel,24,2024-10-15,2024-10-12,National,Trump,45
88710,568,YouGov,212851,1457,-1.1,Online Panel,24,2024-10-15,2024-10-12,National,Stein,1
88710,568,YouGov,212851,1457,-1.1,Online Panel,24,2024-10-15,2024-10-12,National,West,1
88710,568,YouGov,212852,1314,-1.1,Online Panel,24,2024-10-15,2024-10-12,National,Harris,49
88710,568,YouGov,212852,1314,-1.1,Online Panel,24,2024-10-15,2024-10-12,National,Trump,45
88710,568,YouGov,212852,1314,-1.1,Online Panel,24,2024-10-15,2024-10-12,National,Stein,1
88710,568,YouGov,212852,1314,-1.1,Online Panel,24,2024-10-15,2024-10-12,National,West,0
88721,1102,Emerson,212897,1000,-1.1,IVR/Online Panel,24,2024-10-14,2024-10-12,California,Harris,61
88721,1102,Emerson,212897,1000,-1.1,IVR/Online Panel,24,2024-10-14,2024-10-12,California,Trump,36.6
88736,1597,Beacon/Shaw,212989,1110,-1.1,Live Phone/Text-to-Web,25,2024-10-14,2024-10-11,National,Harris,48
88736,1597,Beacon/Shaw,212989,1110,-1.1,Live Phone/Text-to-Web,25,2024-10-14,2024-10-11,National,Trump,50
88736,1597,Beacon/Shaw,212990,870,-1.1,Live Phone/Text-to-Web,25,2024-10-14,2024-10-11,National,Harris,48
88736,1597,Beacon/Shaw,212990,870,-1.1,Live Phone/Text-to-Web,25,2024-10-14,2024-10-11,National,Trump,50
88734,396,Quinnipiac,212958,1328,-0.5,Live Phone,26,2024-10-14,2024-10-10,Georgia,Harris,45
88734,396,Quinnipiac,212958,1328,-0.5,Live Phone,26,2024-10-14,2024-10-10,Georgia,Trump,52
88734,396,Quinnipiac,212958,1328,-0.5,Live Phone,26,2024-10-14,2024-10-10,Georgia,Stein,1
88734,396,Quinnipiac,212958,1328,-0.5,Live Phone,26,2024-10-14,2024-10-10,Georgia,Oliver,1
88734,396,Quinnipiac,212960,1328,-0.5,Live Phone,26,2024-10-14,2024-10-10,Georgia,Harris,46
88734,396,Quinnipiac,212960,1328,-0.5,Live Phone,26,2024-10-14,2024-10-10,Georgia,Trump,52
88735,396,Quinnipiac,212959,1031,-0.5,Live Phone,26,2024-10-14,2024-10-10,North Carolina,Harris,49
88735,396,Quinnipiac,212959,1031,-0.5,Live Phone,26,2024-10-14,2024-10-10,North Carolina,Trump,47
88735,396,Quinnipiac,212959,1031,-0.5,Live Phone,26,2024-10-14,2024-10-10,North Carolina,Stein,0
88735,396,Quinnipiac,212959,1031,-0.5,Live Phone,26,2024-10-14,2024-10-10,North Carolina,Oliver,1
88735,396,Quinnipiac,212959,1031,-0.5,Live Phone,26,2024-10-14,2024-10-10,North Carolina,West,0
88735,396,Quinnipiac,212959,1031,-0.5,Live Phone,26,2024-10-14,2024-10-10,North Carolina,Terry,0
88735,396,Quinnipiac,212961,1031,-0.5,Live Phone,26,2024-10-14,2024-10-10,North Carolina,Harris,50
88735,396,Quinnipiac,212961,1031,-0.5,Live Phone,26,2024-10-14,2024-10-10,North Carolina,Trump,47
88722,460,SurveyUSA,212896,703,-1.3,Online Panel,27,2024-10-14,2024-10-09,Washington,Harris,57
88722,460,SurveyUSA,212896,703,-1.3,Online Panel,27,2024-10-14,2024-10-09,Washington,Trump,35
88703,241,Ipsos,212604,807,-0.9,Probability Panel,25,2024-10-13,2024-10-11,National,Harris,45
88703,241,Ipsos,212604,807,-0.9,Probability Panel,25,2024-10-13,2024-10-11,National,Trump,42
88703,241,Ipsos,212605,769,-0.9,Probability Panel,25,2024-10-13,2024-10-11,National,Harris,47
88703,241,Ipsos,212605,769,-0.9,Probability Panel,25,2024-10-13,2024-10-11,National,Trump,44
88703,241,Ipsos,213034,938,-0.9,Probability Panel,25,2024-10-13,2024-10-11,National,Harris,41
88703,241,Ipsos,213034,938,-0.9,Probability Panel,25,2024-10-13,2024-10-11,National,Trump,37
88670,568,YouGov,212487,2712,-1.1,Online Panel,28,2024-10-11,2024-10-08,National,Harris,51
88670,568,YouGov,212487,2712,-1.1,Online Panel,28,2024-10-11,2024-10-08,National,Trump,48
88711,1205,Marist,212859,1401,-0.9,Online Panel/Text-to-Web,28,2024-10-10,2024-10-08,National,Harris,52
88711,1205,Marist,212859,1401,-0.9,Online Panel/Text-to-Web,28,2024-10-10,2024-10-08,National,Trump,47
88711,1205,Marist,212860,1708,-0.9,Online Panel/Text-to-Web,28,2024-10-10,2024-10-08,National,Harris,51
88711,1205,Marist,212860,1708,-0.9,Online Panel/Text-to-Web,28,2024-10-10,2024-10-08,National,Trump,48
88664,1424,Siena/NYT,212457,857,-1.5,Live Phone,29,2024-10-10,2024-10-07,Pennsylvania,Harris,50
88664,1424,Siena/NYT,212457,857,-1.5,Live Phone,29,2024-10-10,2024-10-07,Pennsylvania,Trump,47
88664,1424,Siena/NYT,212458,857,-1.5,Live Phone,29,2024-10-10,2024-10-07,Pennsylvania,Harris,49
88664,1424,Siena/NYT,212458,857,-1.5,Live Phone,29,2024-10-10,2024-10-07,Pennsylvania,Trump,45
88664,1424,Siena/NYT,212458,857,-1.5,Live Phone,29,2024-10-10,2024-10-07,Pennsylvania,Stein,2
88664,1424,Siena/NYT,212458,857,-1.5,Live Phone,29,2024-10-10,2024-10-07,Pennsylvania,Oliver,1
88664,1424,Siena/NYT,212459,857,-1.5,Live Phone,29,2024-10-10,2024-10-07,Pennsylvania,Harris,50
88664,1424,Siena/NYT,212459,857,-1.5,Live Phone,29,2024-10-10,2024-10-07,Pennsylvania,Trump,47
88664,1424,Siena/NYT,212460,857,-1.5,Live Phone,29,2024-10-10,2024-10-07,Pennsylvania,Harris,49
88664,1424,Siena/NYT,212460,857,-1.5,Live Phone,29,2024-10-10,2024-10-07,Pennsylvania,Trump,45
88664,1424,Siena/NYT,212460,857,-1.5,Live Phone,29,2024-10-10,2024-10-07,Pennsylvania,Stein,1
88664,1424,Siena/NYT,212460,857,-1.5,Live Phone,29,2024-10-10,2024-10-07,Pennsylvania,Oliver,0
88665,1424,Siena/NYT,212461,808,-1.5,Live Phone,29,2024-10-10,2024-10-07,Arizona,Harris,46
88665,1424,Siena/NYT,212461,808,-1.5,Live Phone,29,2024-10-10,2024-10-07,Arizona,Trump,51
88665,1424,Siena/NYT,212462,808,-1.5,Live Phone,29,2024-10-10,2024-10-07,Arizona,Harris,45
88665,1424,Siena/NYT,212462,808,-1.5,Live Phone,29,2024-10-10,2024-10-07,Arizona,Trump,50
88665,1424,Siena/NYT,212462,808,-1.5,Live Phone,29,2024-10-10,2024-10-07,Arizona,Stein,1
88665,1424,Siena/NYT,212462,808,-1.5,Live Phone,29,2024-10-10,2024-10-07,Arizona,Oliver,0
88665,1424,Siena/NYT,212463,808,-1.5,Live Phone,29,2024-10-10,2024-10-07,Arizona,Harris,45
88665,1424,Siena/NYT,212463,808,-1.5,Live Phone,29,2024-10-10,2024-10-07,Arizona,Trump,51
88665,1424,Siena/NYT,212464,808,-1.5,Live Phone,29,2024-10-10,2024-10-07,Arizona,Harris,44
88665,1424,Siena/NYT,212464,808,-1.5,Live Phone,29,2024-10-10,2024-10-07,Arizona,Trump,49
88665,1424,Siena/NYT,212464,808,-1.5,Live Phone,29,2024-10-10,2024-10-07,Arizona,Stein,2
88665,1424,Siena/NYT,212464,808,-1.5,Live Phone,29,2024-10-10,2024-10-07,Arizona,Oliver,1
88738,1847,University of Massachusetts Lowell/YouGov,213057,600,-1,Online Panel,34,2024-10-10,2024-10-02,New Hampshire,Harris,50
88738,1847,University of Massachusetts Lowell/YouGov,213057,600,-1,Online Panel,34,2024-10-10,2024-10-02,New Hampshire,Trump,41
88738,1847,University of Massachusetts Lowell/YouGov,213057,600,-1,Online Panel,34,2024-10-10,2024-10-02,New Hampshire,Stein,1
88738,1847,University of Massachusetts Lowell/YouGov,213057,600,-1,Online Panel,34,2024-10-10,2024-10-02,New Hampshire,Oliver,1
88768,568,YouGov,213248,1091,-1.1,Online Panel,34,2024-10-10,2024-10-02,Texas,Harris,46
88768,568,YouGov,213248,1091,-1.1,Online Panel,34,2024-10-10,2024-10-02,Texas,Trump,51
88768,568,YouGov,213248,1091,-1.1,Online Panel,34,2024-10-10,2024-10-02,Texas,Stein,2
88768,568,YouGov,213248,1091,-1.1,Online Panel,34,2024-10-10,2024-10-02,Texas,Oliver,1
88712,1075,Marquette Law School,212866,780,-1.1,Probability Panel,35,2024-10-10,2024-10-01,National,Harris,50
88712,1075,Marquette Law School,212866,780,-1.1,Probability Panel,35,2024-10-10,2024-10-01,National,Trump,50
88712,1075,Marquette Law School,212867,780,-1.1,Probability Panel,35,2024-10-10,2024-10-01,National,Harris,43
88712,1075,Marquette Law School,212867,780,-1.1,Probability Panel,35,2024-10-10,2024-10-01,National,Trump,39
88712,1075,Marquette Law School,212867,780,-1.1,Probability Panel,35,2024-10-10,2024-10-01,National,Kennedy,10
88712,1075,Marquette Law School,212867,780,-1.1,Probability Panel,35,2024-10-10,2024-10-01,National,Oliver,3
88712,1075,Marquette Law School,212867,780,-1.1,Probability Panel,35,2024-10-10,2024-10-01,National,Stein,1
88712,1075,Marquette Law School,212867,780,-1.1,Probability Panel,35,2024-10-10,2024-10-01,National,West,3
88712,1075,Marquette Law School,212868,652,-1.1,Probability Panel,35,2024-10-10,2024-10-01,National,Harris,50
88712,1075,Marquette Law School,212868,652,-1.1,Probability Panel,35,2024-10-10,2024-10-01,National,Trump,50
88712,1075,Marquette Law School,212869,652,-1.1,Probability Panel,35,2024-10-10,2024-10-01,National,Harris,44
88712,1075,Marquette Law School,212869,652,-1.1,Probability Panel,35,2024-10-10,2024-10-01,National,Trump,41
88712,1075,Marquette Law School,212869,652,-1.1,Probability Panel,35,2024-10-10,2024-10-01,National,Kennedy,9
88712,1075,Marquette Law School,212869,652,-1.1,Probability Panel,35,2024-10-10,2024-10-01,National,Oliver,2
88712,1075,Marquette Law School,212869,652,-1.1,Probability Panel,35,2024-10-10,2024-10-01,National,Stein,1
88712,1075,Marquette Law School,212869,652,-1.1,Probability Panel,35,2024-10-10,2024-10-01,National,West,2
88737,1847,University of Massachusetts Lowell/YouGov,213056,800,-1,Online Panel,34,2024-10-09,2024-10-02,Pennsylvania,Harris,46
88737,1847,University of Massachusetts Lowell/YouGov,213056,800,-1,Online Panel,34,2024-10-09,2024-10-02,Pennsylvania,Trump,45
88737,1847,University of Massachusetts Lowell/YouGov,213056,800,-1,Online Panel,34,2024-10-09,2024-10-02,Pennsylvania,Stein,1
88737,1847,University of Massachusetts Lowell/YouGov,213056,800,-1,Online Panel,34,2024-10-09,2024-10-02,Pennsylvania,Oliver,0
88606,1102,Emerson,212185,1000,-1.1,IVR/Online Panel/Text-to-Web,31,2024-10-08,2024-10-05,Arizona,Harris,48.2
88606,1102,Emerson,212185,1000,-1.1,IVR/Online Panel/Text-to-Web,31,2024-10-08,2024-10-05,Arizona,Trump,50.5
88607,1102,Emerson,212186,1000,-1.1,IVR/Online Panel/Text-to-Web,31,2024-10-08,2024-10-05,Georgia,Harris,49.8
88607,1102,Emerson,212186,1000,-1.1,IVR/Online Panel/Text-to-Web,31,2024-10-08,2024-10-05,Georgia,Trump,49.7
88608,1102,Emerson,212187,950,-1.1,IVR/Online Panel/Text-to-Web,31,2024-10-08,2024-10-05,Michigan,Harris,49.7
88608,1102,Emerson,212187,950,-1.1,IVR/Online Panel/Text-to-Web,31,2024-10-08,2024-10-05,Michigan,Trump,49.6
88609,1102,Emerson,212188,900,-1.1,IVR/Online Panel/Text-to-Web,31,2024-10-08,2024-10-05,Nevada,Harris,49.2
88609,1102,Emerson,212188,900,-1.1,IVR/Online Panel/Text-to-Web,31,2024-10-08,2024-10-05,Nevada,Trump,48.1
88610,1102,Emerson,212189,1000,-1.1,IVR/Online Panel/Text-to-Web,31,2024-10-08,2024-10-05,North Carolina,Harris,49
88610,1102,Emerson,212189,1000,-1.1,IVR/Online Panel/Text-to-Web,31,2024-10-08,2024-10-05,North Carolina,Trump,49.9
88611,1102,Emerson,212190,1000,-1.1,IVR/Online Panel/Text-to-Web,31,2024-10-08,2024-10-05,Pennsylvania,Harris,49
88611,1102,Emerson,212190,1000,-1.1,IVR/Online Panel/Text-to-Web,31,2024-10-08,2024-10-05,Pennsylvania,Trump,49.7
88612,1102,Emerson,212191,1000,-1.1,IVR/Online Panel/Text-to-Web,31,2024-10-08,2024-10-05,Wisconsin,Harris,49.2
88612,1102,Emerson,212191,1000,-1.1,IVR/Online Panel/Text-to-Web,31,2024-10-08,2024-10-05,Wisconsin,Trump,49.9
88617,1424,Siena/NYT,212204,656,-1.5,Live Phone,31,2024-10-08,2024-10-05,Montana,Harris,39
88617,1424,Siena/NYT,212204,656,-1.5,Live Phone,31,2024-10-08,2024-10-05,Montana,Trump,57
88617,1424,Siena/NYT,212205,656,-1.5,Live Phone,31,2024-10-08,2024-10-05,Montana,Harris,38
88617,1424,Siena/NYT,212205,656,-1.5,Live Phone,31,2024-10-08,2024-10-05,Montana,Trump,56
88617,1424,Siena/NYT,212205,656,-1.5,Live Phone,31,2024-10-08,2024-10-05,Montana,Stein,0
88617,1424,Siena/NYT,212205,656,-1.5,Live Phone,31,2024-10-08,2024-10-05,Montana,Oliver,0
88617,1424,Siena/NYT,212206,656,-1.5,Live Phone,31,2024-10-08,2024-10-05,Montana,Harris,40
88617,1424,Siena/NYT,212206,656,-1.5,Live Phone,31,2024-10-08,2024-10-05,Montana,Trump,57
88617,1424,Siena/NYT,212207,656,-1.5,Live Phone,31,2024-10-08,2024-10-05,Montana,Harris,39
88617,1424,Siena/NYT,212207,656,-1.5,Live Phone,31,2024-10-08,2024-10-05,Montana,Trump,56
88617,1424,Siena/NYT,212207,656,-1.5,Live Phone,31,2024-10-08,2024-10-05,Montana,Stein,0
88617,1424,Siena/NYT,212207,656,-1.5,Live Phone,31,2024-10-08,2024-10-05,Montana,Oliver,0
88667,241,Ipsos,212479,2631,-0.9,Probability Panel,32,2024-10-08,2024-10-04,National,Harris,49
88667,241,Ipsos,212479,2631,-0.9,Probability Panel,32,2024-10-08,2024-10-04,National,Trump,48
88667,241,Ipsos,212479,2631,-0.9,Probability Panel,32,2024-10-08,2024-10-04,National,West,0
88667,241,Ipsos,212479,2631,-0.9,Probability Panel,32,2024-10-08,2024-10-04,National,Stein,1
88667,241,Ipsos,212479,2631,-0.9,Probability Panel,32,2024-10-08,2024-10-04,National,Oliver,1
88667,241,Ipsos,212480,2226,-0.9,Probability Panel,32,2024-10-08,2024-10-04,National,Harris,49
88667,241,Ipsos,212480,2226,-0.9,Probability Panel,32,2024-10-08,2024-10-04,National,Trump,47
88667,241,Ipsos,212480,2226,-0.9,Probability Panel,32,2024-10-08,2024-10-04,National,West,0
88667,241,Ipsos,212480,2226,-0.9,Probability Panel,32,2024-10-08,2024-10-04,National,Stein,1
88667,241,Ipsos,212480,2226,-0.9,Probability Panel,32,2024-10-08,2024-10-04,National,Oliver,1
88667,241,Ipsos,212481,1714,-0.9,Probability Panel,32,2024-10-08,2024-10-04,National,Harris,50
88667,241,Ipsos,212481,1714,-0.9,Probability Panel,32,2024-10-08,2024-10-04,National,Trump,48
88667,241,Ipsos,212481,1714,-0.9,Probability Panel,32,2024-10-08,2024-10-04,National,West,0
88667,241,Ipsos,212481,1714,-0.9,Probability Panel,32,2024-10-08,2024-10-04,National,Stein,0
88667,241,Ipsos,212481,1714,-0.9,Probability Panel,32,2024-10-08,2024-10-04,National,Oliver,1
88667,241,Ipsos,212482,2631,-0.9,Probability Panel,32,2024-10-08,2024-10-04,National,Harris,50
88667,241,Ipsos,212482,2631,-0.9,Probability Panel,32,2024-10-08,2024-10-04,National,Trump,49
88667,241,Ipsos,212483,2226,-0.9,Probability Panel,32,2024-10-08,2024-10-04,National,Harris,50
88667,241,Ipsos,212483,2226,-0.9,Probability Panel,32,2024-10-08,2024-10-04,National,Trump,49
88667,241,Ipsos,212484,1714,-0.9,Probability Panel,32,2024-10-08,2024-10-04,National,Harris,51
88667,241,Ipsos,212484,1714,-0.9,Probability Panel,32,2024-10-08,2024-10-04,National,Trump,48
88590,568,YouGov,212126,1414,-1.1,Online Panel,30,2024-10-07,2024-10-06,National,Harris,47
88590,568,YouGov,212126,1414,-1.1,Online Panel,30,2024-10-07,2024-10-06,National,Trump,44
88590,568,YouGov,212126,1414,-1.1,Online Panel,30,2024-10-07,2024-10-06,National,Stein,1
88590,568,YouGov,212126,1414,-1.1,Online Panel,30,2024-10-07,2024-10-06,National,West,0
88590,568,YouGov,212127,1230,-1.1,Online Panel,30,2024-10-07,2024-10-06,National,Harris,49
88590,568,YouGov,212127,1230,-1.1,Online Panel,30,2024-10-07,2024-10-06,National,Trump,45
88590,568,YouGov,212127,1230,-1.1,Online Panel,30,2024-10-07,2024-10-06,National,Stein,1
88590,568,YouGov,212127,1230,-1.1,Online Panel,30,2024-10-07,2024-10-06,National,West,0
88558,241,Ipsos,211853,1272,-0.9,Probability Panel,32,2024-10-07,2024-10-04,National,Harris,42
88558,241,Ipsos,211853,1272,-0.9,Probability Panel,32,2024-10-07,2024-10-04,National,Trump,38
88558,241,Ipsos,211854,1076,-0.9,Probability Panel,32,2024-10-07,2024-10-04,National,Harris,46
88558,241,Ipsos,211854,1076,-0.9,Probability Panel,32,2024-10-07,2024-10-04,National,Trump,43
88558,241,Ipsos,211855,1076,-0.9,Probability Panel,32,2024-10-07,2024-10-04,National,Harris,47
88558,241,Ipsos,211855,1076,-0.9,Probability Panel,32,2024-10-07,2024-10-04,National,Trump,45
88558,241,Ipsos,211856,1272,-0.9,Probability Panel,32,2024-10-07,2024-10-04,National,Harris,48
88558,241,Ipsos,211856,1272,-0.9,Probability Panel,32,2024-10-07,2024-10-04,National,Trump,47
88558,241,Ipsos,211857,1076,-0.9,Probability Panel,32,2024-10-07,2024-10-04,National,Harris,50
88558,241,Ipsos,211857,1076,-0.9,Probability Panel,32,2024-10-07,2024-10-04,National,Trump,48
88558,241,Ipsos,211858,1076,-0.9,Probability Panel,32,2024-10-07,2024-10-04,National,Harris,51
88558,241,Ipsos,211858,1076,-0.9,Probability Panel,32,2024-10-07,2024-10-04,National,Trump,49
88591,396,Quinnipiac,212154,1007,-0.5,Live Phone,33,2024-10-07,2024-10-03,Michigan,Harris,47
88591,396,Quinnipiac,212154,1007,-0.5,Live Phone,33,2024-10-07,2024-10-03,Michigan,Trump,50
88591,396,Quinnipiac,212154,1007,-0.5,Live Phone,33,2024-10-07,2024-10-03,Michigan,Stein,0
88591,396,Quinnipiac,212154,1007,-0.5,Live Phone,33,2024-10-07,2024-10-03,Michigan,Oliver,1
88591,396,Quinnipiac,212154,1007,-0.5,Live Phone,33,2024-10-07,2024-10-03,Michigan,West,1
88591,396,Quinnipiac,212154,1007,-0.5,Live Phone,33,2024-10-07,2024-10-03,Michigan,Terry,0
88591,396,Quinnipiac,212157,1007,-0.5,Live Phone,33,2024-10-07,2024-10-03,Michigan,Harris,47
88591,396,Quinnipiac,212157,1007,-0.5,Live Phone,33,2024-10-07,2024-10-03,Michigan,Trump,51
88592,396,Quinnipiac,212155,1412,-0.5,Live Phone,33,2024-10-07,2024-10-03,Pennsylvania,Harris,49
88592,396,Quinnipiac,212155,1412,-0.5,Live Phone,33,2024-10-07,2024-10-03,Pennsylvania,Trump,46
88592,396,Quinnipiac,212155,1412,-0.5,Live Phone,33,2024-10-07,2024-10-03,Pennsylvania,Stein,1
88592,396,Quinnipiac,212155,1412,-0.5,Live Phone,33,2024-10-07,2024-10-03,Pennsylvania,Oliver,1
88592,396,Quinnipiac,212158,1412,-0.5,Live Phone,33,2024-10-07,2024-10-03,Pennsylvania,Harris,49
88592,396,Quinnipiac,212158,1412,-0.5,Live Phone,33,2024-10-07,2024-10-03,Pennsylvania,Trump,47
88593,396,Quinnipiac,212156,1073,-0.5,Live Phone,33,2024-10-07,2024-10-03,Wisconsin,Harris,46
88593,396,Quinnipiac,212156,1073,-0.5,Live Phone,33,2024-10-07,2024-10-03,Wisconsin,Trump,48
88593,396,Quinnipiac,212156,1073,-0.5,Live Phone,33,2024-10-07,2024-10-03,Wisconsin,Stein,1
88593,396,Quinnipiac,212156,1073,-0.5,Live Phone,33,2024-10-07,2024-10-03,Wisconsin,Oliver,1
88593,396,Quinnipiac,212156,1073,-0.5,Live Phone,33,2024-10-07,2024-10-03,Wisconsin,West,0
88593,396,Quinnipiac,212156,1073,-0.5,Live Phone,33,2024-10-07,2024-10-03,Wisconsin,Terry,0
